,Cases 3,Cases count1,Count (Cases 2),Created by,Created time,ID,Name Markdown,airtable_createdTime,airtable_id,auto_gen_id,case count3,count total,county,locality,locality_built,location subtype,location type,name,primary field,state,address,coordinate specificity,latitude,longitude,modern name,Cases,Notes,alternative name,Cases 2
133,['reck1ZLkp6vFNuV5A'],0,0,"{'email': 'aknopik2@huskers.unl.edu', 'id': 'usrenhAg0xOZRWOR5', 'name': 'Andy Knopik'}",2024-12-12T18:44:40.000Z,hc.loc.000301,"[Customs House (Port Townsend, Washington)](hc.loc.000301)",2024-12-12T18:44:40.000Z,recTs4RxpXI5OQ19B,301,1,1,Jefferson County,Port Townsend,"Port Townsend, Jefferson County, Washington","[""federal office""]",site of significance,Customs House,"Customs House (Port Townsend, Washington)",Washington,1322 Washington Street,,,,,,https://www.historylink.org/file/9480,,
134,['recvwsSr3tW9UZw1j'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000055,"[Chemawa Indian School (Salem, Oregon)](hc.loc.000055)",2023-05-16T18:03:08.000Z,recU5ocTebCBsI5Ss,55,1,1,Marion,Salem,"Salem, Marion, Oregon","[""indigenous boarding school""]",site of significance,Chemawa Indian School,"Chemawa Indian School (Salem, Oregon)",Oregon,,locality,44.942591106594755,-123.03816375909497,,,,,
135,['recMEDyj3bfMa9rJI'],0,0,"{'email': 'aknopik2@huskers.unl.edu', 'id': 'usrenhAg0xOZRWOR5', 'name': 'Andy Knopik'}",2024-10-03T17:43:09.000Z,hc.loc.000289,"[Seattle Hotel (Seattle, Washington)](hc.loc.000289)",2024-10-03T17:43:09.000Z,recU6xkX3aDUm7IIx,289,1,1,King County,Seattle,"Seattle, King County, Washington","[""hotel""]",site of significance,Seattle Hotel,"Seattle Hotel (Seattle, Washington)",Washington,,,,,,,,,
136,"['rec8k2hjsq9hrLhOW', 'recnI4kv3AZrcRUVE', 'recpIb2CIblEVk2YJ', 'recPxzrXe1EgdfH7h', 'recztJ1BKaWIKVbS3']",0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000054,"[Detention Home (Lincoln, Nebraska)](hc.loc.000054)",2023-05-16T18:03:08.000Z,recUCqKvoOzPGyXrJ,54,5,5,Lancaster,Lincoln,"Lincoln, Lancaster, Nebraska","[""carceral facility""]",site of significance,Detention Home,"Detention Home (Lincoln, Nebraska)",Nebraska,,locality,40.813883273944036,-96.70166950546762,,,,,
137,['rec1A9OLLr4cNjSeY'],0,0,"{'email': 'mbrooks12@huskers.unl.edu', 'id': 'usrYUmUR3yFmQ7Bci', 'name': 'Molli Brooks'}",2023-09-28T14:55:55.000Z,hc.loc.000201,"[Queen of the Pacific (Seattle, Washington)](hc.loc.000201)",2023-09-28T14:55:55.000Z,recUOiac7PnpP03MN,201,1,1,King,Seattle,"Seattle, King, Washington","[""ship""]",site of significance,Queen of the Pacific,"Queen of the Pacific (Seattle, Washington)",Washington,,locality,,,,,Docked at Ocean Dock,,
138,['reciKO0MF52esau6k'],0,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2023-10-31T19:02:50.000Z,hc.loc.000215,"[S. S. Aki Maru (Seattle, Washington)](hc.loc.000215)",2023-10-31T19:02:50.000Z,recUuWQFmfUdXPAFI,215,1,1,King,Seattle,"Seattle, King, Washington","[""ship""]",site of significance,S. S. Aki Maru,"S. S. Aki Maru (Seattle, Washington)",Washington,,,,,,,,Nippon Yushen Kaisha Steamship Company,
139,"['recmji8KuhtlYje3r', 'rec9GMP1ONnP0NWVK', 'reckxmKSX0Yb6mol0', 'recDRy2no2r8Ng4In', 'recp2LJtZX9GqKKmJ', 'recmvh2sspiWM3Ixl', 'recnGgRldMK9iG8JT', 'recLOwLjSCBmnaSxV', 'recvggce0GTTzCpED', 'recPODycbKr4aOqbf', 'rec9IHIguwctlzQ36', 'reca8Hcc1MwFMnPgk', 'rec9iNIvZ2x8ozPjh', 'recGJmuH0XHLGg4xG', 'recmXVpkCebJg8Utr', 'recZzSjHew6Mcw36v', 'recVYOsaHaUmkTset', 'recGME0YRRzR5WfxV', 'recicsdqF8kcbQR8w', 'recIVaVnkdadoIMhG', 'recpspYet6ewWy0M0', 'reccxC1CZYdO1itdE', 'recnr3bjQGI8YZh7N', 'recCYEfuOE3r4ewOa', 'recXTriH6GfjH712k', 'recsHHeC4W13S9hkA', 'rec5x4c03Dp4zb5Si', 'recrrmmdcTTI5MgEn', 'recqBSlwW26PLi5vO', 'rec0i0hNo9p2eWI4J', 'recIHfHnIWvVtER8M', 'recnTk8hzZJiVrhqY', 'recyd1wDqd2zOtbrb', 'rec7NSSy3losm7hwE', 'recpohUhyas2frN8q', 'reciTWtneDCzuZFDe', 'recm63uTGYIrwJzBD', 'recm9VELkhtmkBHmS', 'recQuHapQKWNNpxZo', 'recV6gmUHba5A26FN', 'recwuwWYOcKFQVF8E', 'rec5OK8KbGyTwLNHb', 'rec2MFaL7Gk1KTJyU', 'recalXuAAnCnOrdoB', 'recz5GkPZcdw3z2Zn', 'recM1FfpyFITRhXUt', 'recxV5cvAPGErxctZ', 'recP8ExKXkZbT2fMw', 'recfbehzoOS1NPxxo', 'rec25QJe7p8oQnsQF', 'recF0IdGlcuV4BX9w', 'recRhvQu5K9Z306Rd', 'recIPGYLCiO75ZRGF', 'recdcqvhorAJUoPbg', 'recjzKqlPUU12twZC', 'recOeuj38XGdYM9a1', 'reci7d64rYCB5TsLV', 'recUVoAuIkFaPS547', 'recNKuoDvdYddbiQf', 'reczjnDkBynGECNrk', 'rec9OEexSTTybZSnX', 'recTMtIRxs6CznIGp', 'recjaZF4IK2IddkKN', 'recxVSvbRt2yUJiMr', 'rec7yrWCSRbrquDpo', 'recZqJTaEA5mPlZVb', 'rec6AnxEPbPH1XfYC', 'recIWobuNSE0dUcoh', 'recHW5gggfAEuNUlC', 'recRRI1sQr0z5BdyS', 'recfOnvkxBnPRMT0K', 'recghJQRJrGn9MHwf', 'receiImjtZQnzyS18', 'recx3KhZZ0HIgil2n', 'recsONrhceFqifyhh', 'rec6pcVxOzCsrUxDT', 'recdnheJn9qWJdNpw', 'recarzCjWdG5maClf', 'recZ4l4ikDGYoHCCM', 'reclHn0e8cpXagGBP', 'rec1fhtd69msL8ZXr', 'recOf1QNbzGrTNlYb', 'rec5YOwT22B6H3ApF', 'recb2Z2PCjBoM6v83', 'reciuXsMzH0oQs8fT', 'rec4nwOJ4WHD5GX4r', 'recAFoDsxfzUG1aSQ', 'reccLuFS59k9SLhKc', 'recnilqeJUrc3Xxdl', 'recDsEf9tAxgTV7Vm', 'recfQsQ0HXpkNItvA', 'recKnAvW172mbrFOc', 'recyZG8J6PXb4hXWs', 'recNcJctNztcsKOzL', 'receqpi9KZVtSmWIQ', 'rec6tGHJ62IKnRWN4', 'recxVuw1y4JHI57pJ', 'recK6aSxZaOGkDxac', 'rec3paYYwY8RPg5cN', 'recrv6ODphRqUg1TR', 'recyGQwgEcyDxi4IU', 'recIs9rsRqbHPW2Ez', 'recAmsP5rGKCd2Bwp', 'recbWlyiUGqWrni37', 'rech2ylUlf4emt6OA', 'recXNY2ITam3SxhXZ', 'rechlm6cIW8nD3YWj', 'reci0kqFma7qcYdmJ']",0,0,"{'email': 'lmcdermott4@huskers.unl.edu', 'id': 'usrybIbbbp5jn3ArW', 'name': 'Luke McDermott'}",2023-09-19T18:57:20.000Z,hc.loc.000196,"[Seattle City Jail (Seattle, Washington)](hc.loc.000196)",2023-09-19T18:57:20.000Z,recV8E1dhVRjuvJdw,196,108,108,King County,Seattle,"Seattle, King County, Washington","[""carceral facility""]",site of significance,Seattle City Jail,"Seattle City Jail (Seattle, Washington)",Washington,,,,,,,,,
140,['recQiZQXyCnFG1tsl'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000056,"[U.S. Naval Vessel ""Wisconsin"" (Seattle, Washington)](hc.loc.000056)",2023-05-16T18:03:08.000Z,recVHq7QbLCo33gLb,56,1,1,King,Seattle,"Seattle, King, Washington","[""ship""]",site of significance,"U.S. Naval Vessel ""Wisconsin""","U.S. Naval Vessel ""Wisconsin"" (Seattle, Washington)",Washington,,locality,47.60682112835133,-122.3337844597094,,,,,
141,['recskGAalcL2OvBMf'],0,0,"{'email': 'kjagodinsky@unl.edu', 'id': 'usrTWraD2Uk9A3vtt', 'name': 'Katrina Jagodinsky'}",2025-06-05T17:49:03.000Z,hc.loc.000320,"[Seattle Children's Home (Seattle, Washington)](hc.loc.000320)",2025-06-05T17:49:03.000Z,recVJl8ATLOde8wBF,320,1,1,King County,Seattle,"Seattle, King County, Washington","[""children's home""]",site of significance,Seattle Children's Home,"Seattle Children's Home (Seattle, Washington)",Washington,Queen Anne's Hill,,,,,,,The Orphan's Home,
142,['recPmnjVEL7cTm3iB'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000058,"[Canadian Bank of Commerce (Vancouver, British Columbia)](hc.loc.000058)",2023-05-16T18:03:08.000Z,recVclujhMN41wYNg,58,1,1,N/A,Vancouver,"Vancouver, N/A, British Columbia","[""bank""]",site of significance,Canadian Bank of Commerce,"Canadian Bank of Commerce (Vancouver, British Columbia)",British Columbia,,locality,49.28293713028381,-123.12218738513948,,,,,
143,['recF37se7DOamh6wB'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000057,"[City Workhouse (St. Louis, Missouri)](hc.loc.000057)",2023-05-16T18:03:08.000Z,recVykSAwRQEt5aB3,57,1,1,St. Louis,St. Louis,"St. Louis, St. Louis, Missouri","[""workhouse""]",site of significance,City Workhouse,"City Workhouse (St. Louis, Missouri)",Missouri,,locality,38.62923422834949,-90.19677010348627,,,,,
144,,6,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000005,"[US District Court for the Lincoln Division of the District of Nebraska (Lincoln, Nebraska)](hc.loc.000005)",2023-05-16T17:55:21.000Z,recW3pjLTkbGMfQhp,5,0,6,Lancaster,Lincoln,"Lincoln, Lancaster, Nebraska","[""federal district court""]",court,US District Court for the Lincoln Division of the District of Nebraska,"US District Court for the Lincoln Division of the District of Nebraska (Lincoln, Nebraska)",Nebraska,,locality,40.813883273944036,-96.70166950546762,,"['recStv5qOQwPjudNN', 'recaQ91Er71g28Rhh', 'recoTsfORy9ryf8mZ', 'recEPrK4xmr7TjqYt', 'recgbu1EGncgS8m3S', 'recVdtmFrBpFyvbm8']",,,
145,"['rec9DZvH72X1QUZjS', 'recIRfifBcCqzl5Nk', 'recBu7HTa6FuQzS2G', 'recKez0Pv1ZluOeJD', 'recEGkWRcpY1Y6fba', 'rectQyRqKm6CZDSab', 'rec66dYMQ3BScYNsn', 'recq1r7qBqw1nrNBU', 'rech4k3Ex6eKYreLt', 'recy26rkT6Kwdudn3', 'recOTSeOw35ld1cb9', 'rec0vZSEQM3gMjcof']",0,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2023-08-31T20:27:51.000Z,hc.loc.000192,"[Spokane County Jail  (Cheney, Washington)](hc.loc.000192)",2023-08-31T20:27:51.000Z,recW4XM9lQ33XLsib,192,12,12,Spokane,Cheney,"Cheney, Spokane, Washington","[""carceral facility""]",site of significance,Spokane County Jail ,"Spokane County Jail  (Cheney, Washington)",Washington,,,,,,,,,
146,,9,0,"{'email': 'ichilds2@huskers.unl.edu', 'id': 'usrRpph1dSJ7HorPE', 'name': 'Isabelle Childs'}",2023-07-18T16:25:59.000Z,hc.loc.000160,"[District Court of the United States, District of Washington Territory (Port Townsend, Washington)](hc.loc.000160)",2023-07-18T16:25:59.000Z,recWNweyVtPeK9te9,160,0,9,Jefferson,Port Townsend,"Port Townsend, Jefferson, Washington","[""territorial district court""]",court,"District Court of the United States, District of Washington Territory","District Court of the United States, District of Washington Territory (Port Townsend, Washington)",Washington,"1820 Jefferson St, Port Townsend, WA 98368",locality,48.112509001132544,-122.76507588298884,,"['recaJ6I0ohNuXH651', 'recXKIWADYwM2lk6o', 'recMoHTqM3HTWn8NL', 'recImNcom9K8uRn7T', 'rec5uqKT4XM2Wyub5', 'recvkRk8qSKFm4PD8', 'rec4ojLA74uiVFr6t', 'recI40sQwmyTkREkQ', 'recDB5H67K8PiG2jT']",,,
147,['recqH3AAhuf3xQSq1'],1,0,"{'email': 'vsargbah2@huskers.unl.edu', 'id': 'usrs22gjsCXeVIpCo', 'name': 'Veronica Sargbah'}",2024-08-07T15:10:47.000Z,hc.loc.000280,"[Monroe County Courthouse  (, Illinois)](hc.loc.000280)",2024-08-07T15:10:47.000Z,recWYfMnrJR17Uqob,280,1,2,Monroe County ,,", Monroe County , Illinois","[""county court""]","court, site of significance",Monroe County Courthouse ,"Monroe County Courthouse  (, Illinois)",Illinois,,county,,,,['recqH3AAhuf3xQSq1'],,,
148,['reckWpFW1CH9UoVn6'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000059,"[Mt. Angel Academy and Normal (Mt. Angel, Oregon)](hc.loc.000059)",2023-05-16T18:03:08.000Z,recWggt7ydQIp4Iuy,59,1,1,Marion,Mt. Angel,"Mt. Angel, Marion, Oregon","[""juvenile facility""]",site of significance,Mt. Angel Academy and Normal,"Mt. Angel Academy and Normal (Mt. Angel, Oregon)",Oregon,,locality,45.06783452296678,-122.79969438082084,,,,,
149,,2,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000004,"[US District Court of Washington, Western District, Southern Division (Tacoma, Washington)](hc.loc.000004)",2023-05-16T17:55:21.000Z,recWlOgsWIQSl8Dil,4,0,2,,Tacoma,"Tacoma, , Washington","[""federal district court""]",court,"US District Court of Washington, Western District, Southern Division","US District Court of Washington, Western District, Southern Division (Tacoma, Washington)",Washington,,locality,47.60682112835133,-122.3337844597094,,"['recjUuIBz1aDYtIZi', 'recLIqIpUdNMvmM1d']",,,
150,,1,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000017,"[Maricopa County Superior Court (Phoenix, Arizona)](hc.loc.000017)",2023-05-16T17:55:21.000Z,recX7E2DRujpn8y3y,17,0,1,Maricopa,Phoenix,"Phoenix, Maricopa, Arizona","[""superior court""]",court,Maricopa County Superior Court,"Maricopa County Superior Court (Phoenix, Arizona)",Arizona,,locality,33.444565373133734,-112.08797213858975,,['recjnaRbf7t2spMAN'],,,
151,['recNP6WDkRbbFTSbh'],0,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2023-10-24T15:10:46.000Z,hc.loc.000211,"[City Hall (Seattle, Washington)](hc.loc.000211)",2023-10-24T15:10:46.000Z,recXIY1RCRRP0CzMl,211,1,1,,Seattle,"Seattle, , Washington","[""courthouse""]",site of significance,City Hall,"City Hall (Seattle, Washington)",Washington,,,,,,,https://www.seattle.gov/cityarchives/exhibits-and-education/online-exhibits/seattles-city-halls,Katzenjammer Castle,
152,"['recSFncIDWvP6Ky05', 'reckJyw2XA7voH4c5', 'rec0s9qISbPiTLGgc', 'recUy5fwfu5PBaQJf', 'recRfliBBQdkqLmmA']",0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000087,"[Winnebago Reservation (Winnebago Reservation, Nebraska)](hc.loc.000087)",2023-05-16T18:03:08.000Z,recXWkazw4cjDsSDV,87,5,5,Thurston,Winnebago Reservation,"Winnebago Reservation, Thurston, Nebraska","[""indian reservation""]",site of significance,Winnebago Reservation,"Winnebago Reservation (Winnebago Reservation, Nebraska)",Nebraska,,locality,42.233245980058484,-96.5684815413428,,,,,
153,"['recqCFsmrOWDv2k8D', 'recbJY5voXzqQszTi', 'recCg5GqTRjsR4oK7', 'recURt3P1F8VmZSf5', 'rec2aFwgWySDsJixh', 'recdBxvzbvAki5eOC', 'rec0D39A03dShlW3I', 'recoIjXHVBg3j43IN']",0,0,"{'email': 'aschwensen2@huskers.unl.edu', 'id': 'usr2yKc4n9Dj481mY', 'name': 'Amelia Schwensen'}",2023-07-27T15:42:09.000Z,hc.loc.000173,"[Immigration Detention Station (Everett, Washington)](hc.loc.000173)",2023-07-27T15:42:09.000Z,recXY7hLpWRVdaStW,173,8,8,Snohomish,Everett,"Everett, Snohomish, Washington","[""immigration detention""]",site of significance,Immigration Detention Station,"Immigration Detention Station (Everett, Washington)",Washington,,,"47.979135,",122.201495,,,,,
154,,0,1,"{'email': 'ekrohn3@huskers.unl.edu', 'id': 'usr2WztX1SxQ5Fvvu', 'name': 'Esme Krohn'}",2023-07-20T16:55:31.000Z,hc.loc.000164,"[Washington State Archives, Central Regional Branch (Ellensburg, Washington)](hc.loc.000164)",2023-07-20T16:55:31.000Z,recXjcWXzLnXKWE6Z,164,0,1,Kittitas,Ellensburg,"Ellensburg, Kittitas, Washington","[""state archive""]",repository,"Washington State Archives, Central Regional Branch","Washington State Archives, Central Regional Branch (Ellensburg, Washington)",Washington,"215 E 14th Ave, Ellensburg, WA 98926",building,47.00632492558835,-120.54406578035757,,,,,['rec0s1Ag0W4TRdkLQ']
155,['recuBzoJISxGT8cRp'],0,0,"{'email': 'aknopik2@huskers.unl.edu', 'id': 'usrenhAg0xOZRWOR5', 'name': 'Andy Knopik'}",2024-12-16T17:33:46.000Z,hc.loc.000303,"[Olympia City Jail (Olympia, Washington)](hc.loc.000303)",2024-12-16T17:33:46.000Z,recXpIex4ioXpqiwE,303,1,1,Thurston County,Olympia,"Olympia, Thurston County, Washington","[""city jail""]",site of significance,Olympia City Jail,"Olympia City Jail (Olympia, Washington)",Washington,,,,,,,,,
156,['recBKJQzWQrZxu6Ua'],0,0,"{'email': 'kjagodinsky@unl.edu', 'id': 'usrTWraD2Uk9A3vtt', 'name': 'Katrina Jagodinsky'}",2024-08-27T19:34:04.000Z,hc.loc.000281,"[Common Jail of Lincoln County, Washington (, Washington)](hc.loc.000281)",2024-08-27T19:34:04.000Z,recXzwrF12ZXcXqhU,281,1,1,Lincoln County,,", Lincoln County, Washington","[""county jail""]",site of significance,"Common Jail of Lincoln County, Washington","Common Jail of Lincoln County, Washington (, Washington)",Washington,,,,,,,,,
157,['recTq65ACuMMMEXce'],0,0,"{'email': 'ichilds2@huskers.unl.edu', 'id': 'usrRpph1dSJ7HorPE', 'name': 'Isabelle Childs'}",2023-06-30T19:01:05.000Z,hc.loc.000145,"[Madison County Jail (Madison, Nebraska)](hc.loc.000145)",2023-06-30T19:01:05.000Z,recYBM5yqrsNOJQST,145,1,1,Madison,Madison,"Madison, Madison, Nebraska","[""carceral facility""]",site of significance,Madison County Jail,"Madison County Jail (Madison, Nebraska)",Nebraska,"1313 N Main St, Madison, NE 68748",locality,41.84370209089068,-97.45583653323159,,,,,
158,['rec0nqDkGpklee7dJ'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000088,"[Providence Hospital (Seattle, Washington)](hc.loc.000088)",2023-05-16T18:03:08.000Z,recYNaozuQmCQj481,88,1,1,King,Seattle,"Seattle, King, Washington","[""hospital""]",site of significance,Providence Hospital,"Providence Hospital (Seattle, Washington)",Washington,,locality,47.60682112835133,-122.3337844597094,,,,,
159,['recw672dm1x9BkIEt'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000090,"[""Kate Davenport"" (Seattle, Washington)](hc.loc.000090)",2023-05-16T18:03:08.000Z,recYQP9xDFtHGKAP9,90,1,1,King,Seattle,"Seattle, King, Washington","[""ship""]",site of significance,"""Kate Davenport""","""Kate Davenport"" (Seattle, Washington)",Washington,,locality,47.60682112835133,-122.3337844597094,,,,,
160,"['recdylKpWep053xYN', 'recVggTJMmAbOyMAC']",0,0,"{'email': 'lmcdermott4@huskers.unl.edu', 'id': 'usrybIbbbp5jn3ArW', 'name': 'Luke McDermott'}",2023-06-28T19:13:30.000Z,hc.loc.000130,"[St. Joseph Hospital (Omaha, Nebraska)](hc.loc.000130)",2023-06-28T19:13:30.000Z,recYaHV06bE2TLP3t,130,2,2,Douglas,Omaha,"Omaha, Douglas, Nebraska","[""hospital""]",site of significance,St. Joseph Hospital,"St. Joseph Hospital (Omaha, Nebraska)",Nebraska,12th & Mason Streets,building,,,Creighton University Medical Center - Bergan Mercy,,,,
161,"['recs5jp0Voi58nX6c', 'recKtVtpHsU4R7flc']",0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000089,"[American Indian Boarding School at Toledo (Toledo, Iowa)](hc.loc.000089)",2023-05-16T18:03:08.000Z,recYm7wgIMdB0IX5m,89,2,2,Tama,Toledo,"Toledo, Tama, Iowa","[""indigenous boarding school""]",site of significance,American Indian Boarding School at Toledo,"American Indian Boarding School at Toledo (Toledo, Iowa)",Iowa,,locality,41.99725653638457,-92.5835987804451,,,,,
162,,1,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2023-11-07T20:36:56.000Z,hc.loc.000217,"[District Court for the Territory of Alaska, Fourth Judicial District (Fairbanks, Alaska)](hc.loc.000217)",2023-11-07T20:36:56.000Z,recZkS98PIA0YhZCG,217,0,1,,Fairbanks,"Fairbanks, , Alaska","[""territorial district court""]",court,"District Court for the Territory of Alaska, Fourth Judicial District","District Court for the Territory of Alaska, Fourth Judicial District (Fairbanks, Alaska)",Alaska,,,,,,['recCik7GT3cGJ9c7W'],,,
163,,3,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000024,"[First Judicial District Court for the Territory of Nebraska (Omaha, Nebraska)](hc.loc.000024)",2023-05-16T17:55:21.000Z,reca91FKWq4BTnAfH,24,0,3,Douglas,Omaha,"Omaha, Douglas, Nebraska","[""territorial district court""]",court,First Judicial District Court for the Territory of Nebraska,"First Judicial District Court for the Territory of Nebraska (Omaha, Nebraska)",Nebraska,,locality,41.25547669651563,-95.93911292745457,,"['reclt4jJcm0ic8cR7', 'recVbljWWnq2cSngr', 'recbHDq9CTXnW9xOA']",,,
164,['recd2NFSaOJ3ndC0u'],1,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000102,"[Sarpy County District Court (Papillion, Nebraska)](hc.loc.000102)",2023-05-16T18:03:08.000Z,recaAeh6wfp0ju25a,102,1,2,Sarpy,Papillion,"Papillion, Sarpy, Nebraska","[""state district court""]","court, site of significance",Sarpy County District Court,"Sarpy County District Court (Papillion, Nebraska)",Nebraska,,locality,41.15498703561528,-96.04366946019992,,['recM8kSrNRQ7slXda'],,,
165,['recL9kboQi41iHvBz'],0,0,"{'email': 'szuniga5@huskers.unl.edu', 'id': 'usryL2aUoq2PVR4Ls', 'name': 'Santiago Zuniga'}",2023-06-28T19:51:47.000Z,hc.loc.000131,"[The District Court of the Fourth Judicial District County of Hennepin and State of Minnesota (Minneapolis, Minnesota)](hc.loc.000131)",2023-06-28T19:51:47.000Z,recaHK1UaQxsLZmpw,131,1,1,Hennepin,Minneapolis,"Minneapolis, Hennepin, Minnesota","[""state district court""]",site of significance,The District Court of the Fourth Judicial District County of Hennepin and State of Minnesota,"The District Court of the Fourth Judicial District County of Hennepin and State of Minnesota (Minneapolis, Minnesota)",Minnesota,"Hennepin County Government Center, 300 South 6th St, Minneapolis, MN 55487",building,44.97569344408326,-93.2663885291095,Hennepin County District Court,,,Hennepin County District Court,
166,,21,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000025,"[Adams County Court (Hastings, Nebraska)](hc.loc.000025)",2023-05-16T17:55:21.000Z,recadkXX4dj2WbMGS,25,0,21,Adams,Hastings,"Hastings, Adams, Nebraska","[""county court""]",court,Adams County Court,"Adams County Court (Hastings, Nebraska)",Nebraska,,locality,40.58566558595385,-98.3934111841668,,"['recqoE2CySDcBepyJ', 'recTx4zrUGlbmaa3m', 'rec4meWR2FtJrk4WX', 'recuX08iAxCIg4qPS', 'recuVL75c0IWTyqg5', 'recdYb6Hd2DoXYJ9o', 'recTVkozXTd38APOq', 'recdp1a9wb5UhTcU9', 'rec6vlD0bsewGaAVV', 'reccFWRlfe4LeYroM', 'reckemrqIdX78SJFA', 'recOFuwB1MIZOadVV', 'recy6oLLpnIDfhsoA', 'recMMy2dx9NA7tZcD', 'recJsSEyy9Yk88JPI', 'recKh2PFeAfU8IAsI', 'recgXP4LfKjHn6fIh', 'recFK8ZKDAziM5ARO', 'recr01UC7Q5UXN447', 'recueMvH0fujDSOOm', 'recpOMzFBeENxqp8j']",,,
167,['recS2wcuDwPt8fBIy'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000100,"[Saint Vincent's Institution for the Insane (Normandy, Missouri)](hc.loc.000100)",2023-05-16T18:03:08.000Z,recafVRgwcj81T9Cc,100,1,1,St. Louis,Normandy,"Normandy, St. Louis, Missouri","[""insane asylum""]",site of significance,Saint Vincent's Institution for the Insane,"Saint Vincent's Institution for the Insane (Normandy, Missouri)",Missouri,,locality,38.7206137726412,-90.29897743489602,,,,,
168,"['recKke5Zod5fF19XJ', 'rec92TnNbUaCCo6Qr', 'recFONwsmm8NRjcCr', 'recDb6mBFMrSg5dvW', 'recMe0w1UFl6dvhj5', 'recZYndatp2TcijTJ', 'recBzf72r2VXAkAAK', 'recn8KfTL9Jr58sTy', 'recq9CSAh84S2k5ej', 'recExU5wNkZ9sV1fX', 'recPLydMKKvTHKc2Z']",0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000101,"[State Reform School (Kearney, Nebraska)](hc.loc.000101)",2023-05-16T18:03:08.000Z,recanI5tOghLGWtVz,101,11,11,Bufallo,Kearney,"Kearney, Bufallo, Nebraska","[""juvenile facility""]",site of significance,State Reform School,"State Reform School (Kearney, Nebraska)",Nebraska,,locality,40.69973638490308,-99.0809726038174,,,,State Industrial School,
